"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","3.3","","3.3","0","18","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","3.3","","3.3","0","18","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-04-17","2014","107","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","85101","3","40.253611","-111.663056","WGS84","PM10 - LC","24 HOUR","","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","12","","12","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-04-17","2014","107","Millimeters (mercury)","None","","1","100.0000","","645","","645","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","4","","4","0","22","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","4","","4","0","22","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-04-17","2014","107","Parts per million","None","","23","96.0000","","0.031739","","0.057","15",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-04-17","2014","107","Parts per million","None","","17","100.0000","","0.036471","","0.054","10","50","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-04-17","2014","107","Millimeters (mercury)","None","","1","100.0000","","638","","638","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-04-17","2014","107","Degrees Centigrade","None","","1","100.0000","","1.6","","1.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-04-17","2014","107","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-04-17","2014","107","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","85101","2","40.253611","-111.663056","WGS84","PM10 - LC","24 HOUR","","2014-04-17","2014","107","Micrograms/cubic meter (LC)","None","","1","100.0000","","11","","11","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-04-17","2014","107","Degrees Centigrade","None","","1","100.0000","","23.4","","23.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-04-17","2014","107","Millimeters (mercury)","None","","1","100.0000","","642","","642","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-04-17","2014","107","Parts per billion","None","","10","42.0000","","23.7","","39","6","37","N","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-04-17","2014","107","Parts per billion","None","","10","42.0000","","23.7","","39","6","37","N","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-04-17","2014","107","Parts per billion","None","","10","42.0000","","41.5","","114","6",".","N","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-04-17","2014","107","Degrees Compass","None","","24","100.0000","","153.458333","","356","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","2","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2014-04-17","2014","107","Micrograms/cubic meter (25 C)","None","","1","100.0000","","13","","13","0","12","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-04-17","2014","107","Knots","None","","24","100.0000","","2.808333","","4.4","13",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-04-17","2014","107","Degrees Centigrade","None","","1","100.0000","","13.1","","13.1","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-04-18","2014","108","Micrograms/cubic meter (25 C)","None","","24","100.0000","","26.041667","","39","14",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-04-18","2014","108","Micrograms/cubic meter (25 C)","None","","1","100.0000","","26","","26","23","24","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-04-18","2014","108","Parts per billion","None","","23","96.0000","","7.043478","","38","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-04-18","2014","108","Parts per million","None","","24","100.0000","","0.4875","","1.1","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-04-18","2014","108","Parts per million","None","","24","100.0000","","0.5","","0.6","7","7","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","24","100.0000","","5.841667","","9.3","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.8","","5.8","23","32","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","24","100.0000","","5.841667","","9.3","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.8","","5.8","0","32","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.8","","5.8","0","32","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-04-18","2014","108","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-04-18","2014","108","Millimeters (mercury)","None","","1","100.0000","","642","","642","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.6","","5.6","0","31","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-04-18","2014","108","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.6","","5.6","0","31","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-04-18","2014","108","Parts per million","None","","24","100.0000","","0.031292","","0.056","11",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-04-18","2014","108","Parts per million","None","","17","100.0000","","0.031118","","0.049","8","45","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-04-18","2014","108","Millimeters (mercury)","None","","1","100.0000","","638","","638","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-04-18","2014","108","Degrees Centigrade","None","","1","100.0000","","10.9","","10.9","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-04-18","2014","108","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-04-18","2014","108","Percent","None","","1","100.0000","","0.3","","0.3","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-04-18","2014","108","Degrees Centigrade","None","","1","100.0000","","24.4","","24.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-04-18","2014","108","Millimeters (mercury)","None","","1","100.0000","","640","","640","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-04-18","2014","108","Parts per billion","None","","23","96.0000","","20.826087","","45","7","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-04-18","2014","108","Parts per billion","None","","23","96.0000","","20.826087","","45","7","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-04-18","2014","108","Parts per billion","None","","23","96.0000","","26.826087","","83","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-04-18","2014","108","Degrees Compass","None","","24","100.0000","","202.291667","","359","1",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-04-18","2014","108","Knots","None","","24","100.0000","","4.045833","","7.6","12",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
